,serialno,insp,RT,DIVISION,puma00,puma10,REGION,ST,ADJHSG,ADJINC,WGTP,NP,TYPE,ACR,AGS,BATH,BDSP,BLD,BUS,CONP,ELEP,FS,FULP,GASP,HFL,MHP,MRGI,MRGP,MRGT,MRGX,REFR,RMSP,RNTM,RNTP,RWAT,RWATPR,SINK,SMP,STOV,TEL,TEN,TOIL,VACS,VALP,VEH,WATP,YBL,FES,FINCP,FPARC,GRNTP,GRPIP,HHL,HHT,HINCP,HUGCL,HUPAC,HUPAOC,HUPARC,KIT,LNGI,MULTG,MV,NOC,NPF,NPP,NR,NRC,OCPIP,PARTNER,PLM,PSF,R18,R60,R65,RESMODE,SMOCP,SMX,SRNT,SVAL,TAXP,WIF,WKEXREL,WORKSTAT,FACRP,FAGSP,FBATHP,FBDSP,FBLDP,FBUSP,FCONP,FELEP,FFSP,FFULP,FGASP,FHFLP,FINSP,FKITP,FMHP,FMRGIP,FMRGP,FMRGTP,FMRGXP,FMVP,FPLMP,FREFRP,FRMSP,FRNTMP,FRNTP,FRWATP,FRWATPRP,FSINKP,FSMP,FSMXHP,FSMXSP,FSTOVP,FTAXP,FTELP,FTENP,FTOILP,FVACSP,FVALP,FVEHP,FWATP,FYBLP,WGTP1,WGTP2,WGTP3,WGTP4,WGTP5,WGTP6,WGTP7,WGTP8,WGTP9,WGTP10,WGTP11,WGTP12,WGTP13,WGTP14,WGTP15,WGTP16,WGTP17,WGTP18,WGTP19,WGTP20,WGTP21,WGTP22,WGTP23,WGTP24,WGTP25,WGTP26,WGTP27,WGTP28,WGTP29,WGTP30,WGTP31,WGTP32,WGTP33,WGTP34,WGTP35,WGTP36,WGTP37,WGTP38,WGTP39,WGTP40,WGTP41,WGTP42,WGTP43,WGTP44,WGTP45,WGTP46,WGTP47,WGTP48,WGTP49,WGTP50,WGTP51,WGTP52,WGTP53,WGTP54,WGTP55,WGTP56,WGTP57,WGTP58,WGTP59,WGTP60,WGTP61,WGTP62,WGTP63,WGTP64,WGTP65,WGTP66,WGTP67,WGTP68,WGTP69,WGTP70,WGTP71,WGTP72,WGTP73,WGTP74,WGTP75,WGTP76,WGTP77,WGTP78,WGTP79,WGTP80,cars,children,income,workers
1170,2009000059832,550.0,H,5,1000,-9,3,37,1086032,1085467,63,1,1,1.0,,1.0,3.0,2.0,2.0,0.0,200.0,2.0,2.0,3.0,3.0,,1.0,1100.0,1.0,1.0,1.0,5.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,150000.0,2.0,2.0,5.0,,,,,,1.0,4.0,21000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1300.0,3.0,0.0,1.0,28.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,108,71,18,19,60,62,66,58,65,86,63,19,113,62,88,64,17,64,23,103,101,56,16,16,73,69,51,70,66,126,59,18,108,60,127,65,19,61,19,86,118,56,18,19,56,64,68,57,64,106,80,18,99,61,109,53,20,65,16,114,101,63,21,19,65,56,65,64,61,107,62,22,96,71,102,63,19,54,21,107,two or more,no,lt35,none
1171,2009000063493,0.0,H,5,1000,-9,3,37,1086032,1085467,19,1,1,1.0,,1.0,2.0,3.0,2.0,0.0,70.0,2.0,2.0,20.0,1.0,,2.0,790.0,1.0,1.0,1.0,8.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,160000.0,1.0,20.0,8.0,,,,,,1.0,4.0,15000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,,0.0,0.0,0.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,882.0,3.0,0.0,1.0,28.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18,21,19,32,20,5,19,5,5,29,20,30,17,20,35,20,34,7,20,31,17,18,17,5,18,32,16,33,33,6,20,5,18,20,6,17,7,31,17,6,19,18,22,34,20,6,18,5,5,33,19,30,17,20,35,19,31,5,19,33,19,21,19,6,19,31,19,31,35,6,20,5,20,17,6,17,5,35,20,one,no,lt35,none
1172,2009000065259,490.0,H,5,1000,-9,3,37,1086032,1085467,22,3,1,1.0,,1.0,3.0,2.0,2.0,0.0,250.0,2.0,2.0,3.0,3.0,,2.0,730.0,2.0,1.0,1.0,6.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,89000.0,3.0,2.0,3.0,1.0,70200.0,4.0,,,1.0,1.0,70200.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1098.0,3.0,0.0,1.0,20.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,25,23,21,22,7,21,7,19,7,6,6,7,19,22,7,6,24,36,24,19,35,35,35,39,26,33,21,32,21,21,22,23,29,37,25,24,39,22,8,7,22,20,23,18,6,24,6,20,7,5,6,6,22,20,6,6,19,40,23,22,31,37,38,34,19,34,23,38,21,20,25,22,40,37,21,18,30,20,two or more,no,gt35-lt100,two or more
1173,2009000070726,340.0,H,5,1000,-9,3,37,1086032,1085467,14,2,1,1.0,,1.0,3.0,2.0,2.0,0.0,90.0,2.0,4.0,30.0,1.0,,,,,3.0,1.0,5.0,,,1.0,9.0,1.0,,1.0,1.0,2.0,1.0,,160000.0,2.0,480.0,7.0,4.0,35100.0,4.0,,,1.0,1.0,35100.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,288.0,,0.0,1.0,24.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,14,26,25,13,15,24,15,15,25,24,25,22,15,24,16,27,13,4,14,15,14,5,4,14,14,4,15,12,4,5,4,4,13,5,15,4,13,24,13,15,14,24,26,14,15,24,14,13,25,23,23,22,13,24,13,22,14,4,14,16,15,5,5,14,15,4,13,13,4,4,4,4,14,4,14,5,13,25,two or more,no,gt35-lt100,none
1174,2009000074802,250.0,H,5,1000,-9,3,37,1086032,1085467,66,3,1,1.0,,1.0,3.0,2.0,2.0,0.0,90.0,2.0,2.0,180.0,1.0,,2.0,1200.0,2.0,1.0,1.0,6.0,,,1.0,9.0,1.0,280.0,1.0,1.0,1.0,1.0,,139000.0,5.0,300.0,9.0,1.0,68010.0,4.0,,,1.0,1.0,68010.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1904.0,1.0,0.0,1.0,25.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,60,19,103,18,63,97,111,101,68,22,115,68,76,65,72,19,19,71,20,19,121,65,66,71,99,68,63,67,19,68,68,111,20,109,104,67,70,21,75,68,62,21,101,18,66,118,117,101,72,21,112,68,70,67,72,19,20,73,21,19,114,60,70,69,107,66,62,59,20,71,65,110,18,112,116,65,62,18,70,two or more,no,gt35-lt100,two or more
1175,2009000074848,430.0,H,5,1000,-9,3,37,1086032,1085467,16,2,1,1.0,,1.0,4.0,2.0,2.0,0.0,100.0,2.0,2.0,110.0,1.0,,1.0,1300.0,1.0,1.0,1.0,9.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,185000.0,2.0,420.0,8.0,2.0,41900.0,4.0,,,1.0,1.0,41900.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,44.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1545.0,3.0,0.0,1.0,29.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,24,16,24,24,16,26,5,17,15,14,4,15,26,14,4,5,16,16,15,4,26,16,28,23,15,24,4,16,15,15,5,16,25,14,4,4,15,15,14,29,5,16,4,5,16,5,25,15,13,16,25,14,4,14,27,24,14,16,15,26,4,16,5,4,15,5,25,15,16,15,26,15,4,16,23,24,15,15,14,two or more,no,gt35-lt100,one
1176,2009000078160,590.0,H,5,1000,-9,3,37,1086032,1085467,16,3,1,1.0,,1.0,3.0,2.0,2.0,0.0,250.0,2.0,2.0,30.0,1.0,,1.0,1700.0,1.0,1.0,1.0,8.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,240000.0,2.0,1200.0,9.0,1.0,94700.0,2.0,,,1.0,1.0,94700.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2080.0,3.0,0.0,1.0,33.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,27,28,16,17,16,16,17,5,16,24,5,15,4,16,27,16,24,5,5,16,27,25,15,15,15,16,15,5,16,27,4,15,4,15,26,14,27,4,31,16,4,4,16,15,16,15,13,29,16,5,27,15,26,15,5,13,4,31,27,18,5,5,15,15,17,15,16,23,16,5,26,16,26,16,4,14,5,26,5,two or more,yes,gt35-lt100,two or more
1177,2009000078745,0.0,H,5,1000,-9,3,37,1086032,1085467,17,2,1,1.0,,1.0,3.0,2.0,2.0,0.0,200.0,2.0,2.0,3.0,3.0,,1.0,880.0,1.0,1.0,1.0,8.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,150000.0,1.0,2.0,6.0,8.0,38500.0,4.0,,,1.0,3.0,38500.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1080.0,3.0,0.0,1.0,24.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,19,27,17,18,19,5,5,16,5,30,5,28,18,27,31,17,17,16,17,17,30,17,5,26,30,17,17,5,18,19,18,16,5,18,16,32,26,6,5,18,30,15,5,29,31,17,16,5,16,18,17,18,5,17,18,33,30,5,6,5,16,29,17,18,17,5,5,18,5,31,5,31,18,32,29,16,18,20,17,6,one,no,gt35-lt100,one
1178,2009000079073,2000.0,H,5,1000,-9,3,37,1086032,1085467,19,3,1,1.0,,1.0,4.0,2.0,2.0,0.0,280.0,2.0,2.0,90.0,3.0,,1.0,3300.0,1.0,1.0,1.0,11.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,950000.0,4.0,50.0,7.0,1.0,380000.0,4.0,,,1.0,1.0,380000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3674.0,3.0,0.0,1.0,66.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,31,21,5,19,18,19,32,5,29,6,31,19,20,18,6,19,28,20,6,21,17,31,20,5,5,6,17,20,19,17,19,32,33,28,20,6,19,32,18,35,6,21,32,21,17,22,7,33,4,33,4,20,18,19,28,18,5,17,35,18,18,5,19,33,31,33,18,20,18,19,17,6,7,6,19,29,18,5,17,two or more,no,gt100,two or more
1179,2009000081195,,H,5,1000,-9,3,37,1086032,1085467,16,1,1,,,1.0,1.0,6.0,,0.0,40.0,2.0,2.0,3.0,3.0,,,,,,1.0,4.0,2.0,620.0,1.0,9.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,2.0,8.0,,,,660.0,34.0,1.0,6.0,23000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,26,5,16,17,17,27,4,19,16,29,19,28,24,5,5,17,18,15,4,16,26,5,15,15,16,26,4,16,14,26,16,27,29,4,4,15,17,16,5,16,29,5,17,16,18,28,4,16,14,26,16,26,23,5,5,15,15,15,5,15,29,4,15,15,15,27,5,15,16,30,16,25,29,4,5,15,17,17,4,one,no,lt35,none
1180,2009000082000,500.0,H,5,1000,-9,3,37,1086032,1085467,22,6,1,1.0,,1.0,4.0,2.0,2.0,0.0,160.0,2.0,2.0,120.0,1.0,,1.0,1500.0,1.0,1.0,1.0,9.0,,,1.0,9.0,1.0,230.0,1.0,1.0,1.0,1.0,,300000.0,2.0,90.0,7.0,1.0,108300.0,2.0,,,1.0,1.0,108300.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,6.0,0.0,0.0,4.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2018.0,1.0,0.0,1.0,47.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,22,21,6,22,40,21,36,36,6,24,5,22,22,6,22,6,37,35,24,21,25,21,7,23,34,20,38,38,7,22,6,22,22,6,23,6,37,36,25,24,25,22,6,21,34,21,40,33,7,23,5,19,19,6,22,7,35,36,20,25,24,22,7,24,36,22,38,33,7,21,7,22,22,6,22,6,39,38,20,two or more,yes,gt100,two or more
1181,2009000082125,900.0,H,5,1000,-9,3,37,1086032,1085467,24,2,1,1.0,,1.0,3.0,2.0,2.0,30.0,50.0,2.0,2.0,150.0,1.0,,1.0,1100.0,1.0,1.0,1.0,7.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,155000.0,2.0,280.0,11.0,,,,,,2.0,5.0,39400.0,0.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,0.0,,0.0,1.0,0.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1353.0,3.0,0.0,1.0,25.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,7,7,10,25,29,22,6,19,26,7,28,34,52,54,24,22,23,24,8,24,41,41,31,26,11,34,44,28,18,38,27,6,10,8,24,27,31,29,8,30,52,91,34,24,11,32,41,26,28,30,29,5,8,10,31,32,30,30,54,15,7,6,9,27,22,19,9,21,19,8,15,41,39,56,23,12,18,22,40,two or more,no,lt35,none
1182,2009000082563,900.0,H,5,1000,-9,3,37,1086032,1085467,17,1,1,1.0,,1.0,4.0,2.0,2.0,0.0,40.0,2.0,2.0,110.0,1.0,,1.0,1000.0,1.0,1.0,1.0,8.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,170000.0,1.0,1100.0,7.0,,,,,,1.0,4.0,106100.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1242.0,3.0,0.0,1.0,29.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,31,30,18,15,35,16,16,32,27,27,30,16,29,15,28,16,19,18,6,17,5,5,17,18,6,15,18,6,5,4,4,16,4,16,6,18,15,16,27,17,27,30,18,16,29,20,15,32,30,38,28,16,27,15,29,19,16,16,5,16,4,6,17,17,5,19,18,5,6,5,6,15,4,15,4,15,14,18,28,one,no,lt35,none
1183,2009000083298,450.0,H,5,1000,-9,3,37,1086032,1085467,18,4,1,2.0,1.0,1.0,3.0,2.0,2.0,0.0,150.0,2.0,2.0,3.0,3.0,,1.0,1200.0,1.0,1.0,1.0,6.0,,,1.0,9.0,1.0,1100.0,1.0,1.0,1.0,1.0,,250000.0,3.0,2.0,6.0,1.0,111150.0,4.0,,,1.0,1.0,111150.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,6.0,0.0,4.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2450.0,2.0,0.0,1.0,57.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,6,19,34,6,30,17,17,17,18,21,19,6,33,17,18,29,29,17,16,21,15,5,18,18,19,6,27,31,29,30,5,18,20,26,5,20,19,5,5,6,5,19,28,6,30,20,20,20,15,18,15,6,29,19,17,31,31,16,18,18,18,5,16,17,17,6,30,32,29,35,5,18,18,32,5,18,17,5,6,two or more,no,gt100,two or more
1184,2009000083343,900.0,H,5,1000,-9,3,37,1086032,1085467,21,4,1,1.0,,1.0,4.0,2.0,2.0,0.0,90.0,2.0,2.0,150.0,1.0,,1.0,1300.0,1.0,1.0,1.0,9.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,450000.0,2.0,30.0,7.0,1.0,122000.0,2.0,,,1.0,1.0,122000.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,2.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1543.0,3.0,0.0,1.0,52.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,6,38,35,20,23,20,5,19,35,21,36,36,6,21,6,21,21,6,21,20,6,33,32,21,21,20,5,20,37,21,38,38,6,21,7,22,23,6,20,21,6,34,40,19,21,19,6,19,36,20,34,33,6,21,7,23,22,6,22,22,6,35,35,20,22,20,6,19,38,20,37,37,5,22,6,18,22,6,20,two or more,yes,gt100,two or more
1185,2009000083613,710.0,H,5,1000,-9,3,37,1086032,1085467,15,5,1,1.0,,1.0,5.0,2.0,2.0,0.0,90.0,2.0,2.0,200.0,1.0,,1.0,2400.0,1.0,1.0,1.0,16.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,500000.0,2.0,70.0,7.0,2.0,100500.0,3.0,,,1.0,1.0,100500.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,5.0,0.0,0.0,3.0,32.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2696.0,3.0,0.0,1.0,52.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,4,5,15,6,26,15,16,15,24,15,4,14,26,25,14,16,26,16,5,16,5,5,14,5,25,14,16,15,24,16,5,14,22,28,16,15,23,18,24,14,25,26,15,25,4,15,15,16,5,15,23,15,4,5,17,13,4,15,26,16,26,25,15,25,4,15,15,16,4,14,24,14,5,4,14,16,4,14,two or more,yes,gt100,one
1186,2009000083970,840.0,H,5,1000,-9,3,37,1086032,1085467,86,4,1,1.0,,1.0,3.0,2.0,2.0,0.0,120.0,2.0,2.0,20.0,3.0,,1.0,860.0,1.0,1.0,1.0,5.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,132000.0,2.0,530.0,7.0,1.0,40000.0,2.0,,,2.0,1.0,40000.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,1.0,31.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1044.0,3.0,0.0,1.0,28.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,26,83,142,76,75,96,134,75,140,30,95,29,78,79,78,25,27,146,91,169,99,24,89,25,26,168,83,140,81,75,123,71,170,34,27,98,82,86,34,89,151,86,26,89,101,75,27,87,30,128,75,124,116,80,100,126,136,31,84,24,83,137,74,145,121,28,100,24,91,83,32,95,24,143,119,63,88,80,121,two or more,yes,gt35-lt100,two or more
1187,2009000084932,400.0,H,5,1000,-9,3,37,1086032,1085467,9,1,1,2.0,1.0,1.0,2.0,3.0,2.0,100.0,80.0,2.0,2.0,3.0,3.0,,1.0,710.0,1.0,1.0,1.0,5.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,115000.0,1.0,1.0,12.0,,,,,,1.0,6.0,64000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,890.0,3.0,0.0,1.0,23.0,,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,2,10,3,2,3,2,10,9,3,2,8,3,3,11,9,10,12,16,7,12,8,15,11,7,8,8,17,15,9,8,13,10,10,16,14,15,17,9,15,8,16,9,13,15,18,15,9,9,13,13,8,14,16,9,9,8,8,4,8,3,8,2,9,8,8,10,2,2,9,9,3,11,8,3,3,2,3,8,one,no,lt35,none
1188,2009000085585,1500.0,H,5,1000,-9,3,37,1086032,1085467,13,3,1,1.0,,1.0,0.0,2.0,2.0,0.0,100.0,2.0,2.0,100.0,1.0,,2.0,2000.0,2.0,1.0,1.0,2.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,300000.0,2.0,800.0,5.0,1.0,225000.0,1.0,,,1.0,1.0,225000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2642.0,3.0,0.0,1.0,42.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,14,13,4,26,15,14,22,13,11,23,13,12,14,23,4,4,3,22,13,13,20,4,13,14,5,4,13,23,25,13,4,19,4,13,13,14,11,14,4,22,12,15,4,26,12,11,22,14,13,23,14,14,13,23,4,4,4,24,14,13,22,3,12,15,4,4,13,24,22,12,3,23,4,13,10,13,13,13,two or more,yes,gt100,two or more
1189,2009000086513,400.0,H,5,1000,-9,3,37,1086032,1085467,25,3,1,1.0,,1.0,4.0,2.0,2.0,0.0,240.0,2.0,2.0,50.0,1.0,,1.0,2200.0,1.0,1.0,1.0,9.0,,,1.0,9.0,1.0,760.0,1.0,1.0,1.0,1.0,,700000.0,2.0,420.0,5.0,7.0,99000.0,1.0,,,1.0,3.0,99000.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,1.0,40.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3285.0,1.0,0.0,1.0,62.0,2.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,8,6,26,8,24,23,42,26,38,24,44,27,26,7,26,24,7,40,46,26,23,23,39,25,8,41,23,41,26,8,23,7,42,23,7,7,26,23,26,51,8,8,22,8,27,24,43,25,38,27,47,25,21,8,23,25,8,44,34,23,23,27,37,24,6,46,23,44,25,7,26,7,43,22,8,8,23,24,26,two or more,no,gt35-lt100,two or more
